CPUUtilization_Average,NetworkIn_Average_original,NetworkIn_Average,NetworkOut_Average,NetworkOut_Average_original,MemoryUtilization_Average,Final_Target,Final_Class
2,0,0,0,0,53.39181614,28.83493267048577,1
79,425628189,3,409442870,3,68.75609294,70.03453532764722,3
1,5036,0,2261,0,22.91778323,12.313808086093196,1
32,235854693,2,180514027,1,57.81610766,43.92084877213338,1
72,42435656,0,38977810,0,54.38849354,59.384872319608334,2
75,446447074,4,433033189,4,62.39820124,65.01686652946164,3
71,42065634,0,38794991,0,69.54359335,67.09848348699052,3
24,24257398,0,21629986,0,39.53731508,30.897305837252592,1
83,467187567,4,433589250,4,54.73721429,64.51363012177528,3
63,355181033,3,348313633,3,43.37192343,49.918373263404504,2
1,21841,0,17429,0,53.6054714,28.512776885716704,1
97,369367187,3,332859965,3,74.16493895,80.60120948485573,3
3,40908,0,38481,0,38.5576695,21.28759980301781,1
3,41452,0,39251,0,38.68716113,21.35473026267655,1
97,81121046,0,73614363,0,77.96870817,82.73901697633406,3
3,41435,0,39143,0,38.65038124,21.33566305636844,1
33,44503482,0,44770667,0,37.73286522,33.86801209643147,1
27,18422731,0,22405554,0,54.53385807,39.96931643530034,1
72,194347270,1,177167401,1,61.1861343,63.117515712275434,3
52,150731076,1,164303987,1,51.94864836,49.51436348222078,2
75,187134389,1,203418606,1,47.61852751,57.24397970026664,2
2,0,0,0,0,53.46258491,28.58155944561653,1
26,14971597,0,19142595,0,52.61469966,38.53995095616721,1
58,200076312,1,213294583,1,64.78066434,58.786491252444584,2
4,43980,0,41870,0,35.97738748,20.382875551002428,1
74,193273528,1,175019917,1,71.53694814,69.49583592333313,3
11,5000,0,2225,0,22.82740833,16.59622049388029,1
10,5264,0,2489,0,26.67014484,18.15541932777303,1
32,39135429,0,39657358,0,53.43467785,41.57273567886825,1
1,0,0,0,0,53.48935667,28.439584775289756,1
4,41327,0,38976,0,38.80059965,21.84646458830177,1
38,104136573,0,97050028,0,59.18432973,47.17875405051945,2
57,169704328,1,168437219,1,52.44380526,51.940988166487145,2
73,43711760,0,39462435,0,78.99111966,72.71539137598998,3
75,407338319,3,382471609,3,56.2406685,61.804449116388696,3
81,441910794,4,419855491,3,49.26752646,60.80333224157041,3
26,19090761,0,19819648,0,43.04603532,33.580530564806494,1
28,29402645,0,27908039,0,58.95989112,42.70051387861382,1
73,42450680,0,38941580,0,61.5134139,63.51144647594005,3
4,41277,0,38867,0,42.01482677,23.512762134759587,1
4,41187,0,38831,0,42.71699754,23.876776661489682,1
84,475762545,4,445138303,4,41.50879847,58.09331962061526,2
74,42305856,0,38708767,0,62.84920027,64.63677687418897,3
82,248034361,2,224412041,2,59.99883782,67.00136148675443,3
41,8497122,0,15587467,0,54.66690577,46.09545285933156,2
71,195421012,1,177167401,1,71.50737469,68.23897911104356,3
4,42334,0,39907,0,41.8035964,23.403258010075042,1
4,5108,0,2279,0,26.45337717,15.445485660035358,1
96,78293509,0,59850562,0,68.46660067,77.3763587128744,3
3,37499,0,36925,0,43.77990589,23.994874648587956,1
27,26663459,0,27745151,0,47.29350302,36.2189103695254,1
3,42140,0,41592,0,39.83927594,21.952002401485828,1
42,244606802,2,232819578,2,56.04767568,47.34699028433825,2
31,26931031,0,31139829,0,53.92165579,41.38755442674895,1
61,255734623,2,246151241,2,54.89840571,54.98232842490472,2
78,396500153,3,377551825,3,48.21152704,58.937220842898505,2
60,176372564,1,235495911,2,68.91489672,61.79505502393911,3
37,316850471,2,262246416,2,51.27634855,42.73205370004514,1
72,196494754,1,178241143,1,55.91240861,60.2976960524659,3
4,44141,0,42923,0,36.00944288,20.399493763064687,1
79,429920507,4,404380296,3,66.63561035,68.93511326224102,3
27,14824801,0,23630108,0,37.95953907,31.37641399286387,1
8,5240,0,2441,0,22.93805281,15.354800961885008,1
76,212990173,1,193117097,1,68.78723921,68.65471779492611,3
2,42300,0,34291,0,90.50546746,47.7850939865133,2
4,41650,0,39287,0,41.82554241,23.414634814345558,1
22,14298975,0,12124485,0,50.84662329,35.889934802605566,1
1,0,0,0,0,90.50671266,47.64285641592694,2
4,41806,0,39701,0,38.55929513,21.7213694255751,1
30,38789865,0,34646194,0,56.09776542,42.086267893738366,1
73,194347270,1,176093659,1,62.82595657,64.4003086425977,3
73,194312691,1,176608969,1,74.70276081,70.70470169354863,3
71,193273528,1,175019917,1,77.60459146,71.19540780225833,3
73,193778898,1,175490778,1,67.40257881,66.91981947949282,3
40,131394592,1,122876770,1,66.75219854,51.97992401884637,2
82,425377613,3,412081184,3,61.83212622,67.74436832072902,3
33,145204250,1,121955482,1,45.19613486,37.777473591058275,1
52,95113323,0,150111065,1,54.23433565,50.683304669060256,2
47,105144606,0,115240505,1,42.74564928,42.55734313218394,1
76,422821046,3,393879097,3,59.77102994,64.07367119060952,3
68,338687350,3,319409266,2,47.34699642,54.13349953950717,2
73,198642237,1,179314885,1,79.1698056,73.02207729132716,3
24,14069474,0,18043000,0,51.01660328,36.84517123547071,1
63,247821973,2,230721465,2,56.76630596,56.811266973480976,2
37,83032914,0,73868268,0,51.54295195,42.77441077822889,1
56,233055400,2,229816965,2,54.82535394,52.770959143131016,2
73,43047882,0,39427363,0,76.75194199,71.41154556679938,3
75,46323546,0,42422750,0,83.55041289,75.94610286316544,3
77,47672320,0,43577360,0,79.38439476,74.80000012745097,3
31,43001991,0,36263953,0,60.1363396,44.61417591321142,1
77,413150368,3,389885708,3,65.46942367,67.45760023445582,3
2,0,0,0,0,54.09877742,28.924357795891186,1
1,0,0,0,0,53.93970335,28.68603820479883,1
74,328440666,3,286159020,2,38.29060888,52.02634619520141,2
73,197378520,1,179259535,1,65.96707281,66.17730322913724,3
78,422673583,3,394840529,3,54.60259176,62.260317577990605,3
2,0,0,0,0,54.48489263,29.401597888746352,1
70,286245813,2,293026289,2,54.34101765,58.60717650050338,2
52,189832229,1,168448174,1,51.99182917,49.546691981584225,2
59,231531669,2,212885734,1,41.58733674,47.20285789896811,2
96,75474460,0,58312052,0,96.29885587,91.65677795772098,3
4,41632,0,38718,0,36.20340092,20.50004264574682,1
61,320017167,2,245945498,2,55.98168524,55.5586996072948,2
9,5180,0,2405,0,22.81983899,15.726443738112874,1
31,34750169,0,31103023,0,50.27069288,39.49664303407647,1
1,5144,0,2369,0,22.97153064,12.341671498760874,1
61,310266174,2,239371942,2,64.71797597,60.08399543077297,3
71,193030998,1,175115018,1,64.67424577,64.49211186213118,3
1,0,0,0,0,53.68827708,28.555695522041106,1
81,443385185,4,429691617,4,60.12856705,66.43636688493895,3
27,31854576,0,27582626,0,59.88812614,42.74929000415966,1
2,5252,0,2477,0,22.77945223,12.675021971557298,1
3,41075,0,38502,0,38.66089703,21.34111435444635,1
64,331510805,3,283265638,2,53.54745596,55.606496878418085,2
28,36633718,0,29927371,0,48.22082362,37.135357679758734,1
97,356267588,3,278938758,2,71.13246626,79.01411740226824,3
1,21155,0,17121,0,53.93005307,28.68104406249555,1
41,79380469,0,90424679,0,53.76534125,45.66107293449999,2
73,198642237,1,178241143,1,86.44300832,76.50230160275589,3
3,41872,0,39499,0,41.8088797,22.973070348870962,1
30,19327353,0,15032386,0,73.13266964,51.19859301426466,2
66,333475986,3,324931852,3,58.98061791,59.29869535465684,2
81,423685329,3,408234161,3,55.93103669,64.25099325970493,3
47,178000185,1,172632948,1,53.52998044,48.177659079504075,2
79,424301064,3,399684209,3,52.3876702,61.54645260632563,3
72,194186897,1,176484510,1,81.41313394,73.60326923405286,3
72,428750697,3,408784192,3,50.22268598,57.396662663726595,2
72,42387701,0,38762632,0,70.55842989,68.05758158779209,3
97,371940239,3,333857340,3,69.66167965,78.26747619959352,3
74,200789721,1,181462368,1,57.25151551,61.803186565648964,3
4,37795,0,37393,0,36.18145491,20.488664365721473,1
2,0,0,0,0,53.96585251,28.842459983690937,1
77,217969590,2,197568496,1,57.21758386,63.091921932369665,3
2,324602,0,126638,0,53.86810446,28.791889172686187,1
78,427330149,3,416481411,3,53.27963334,61.5803674403919,3
78,47401050,0,43216843,0,59.6145904,64.69379664062957,3
27,19101269,0,24847638,0,55.70659808,40.57798011999375,1
34,222610672,2,170683959,1,70.48423977,51.348785261799264,2
56,165062583,1,208988572,1,66.70185479,58.907572845774084,2
3,41726,0,38998,0,36.14040774,20.03445984131987,1
52,178915681,1,169327565,1,63.5098785,55.51547722052889,2
29,26865768,0,22811578,0,53.84078067,40.47790701594091,1
65,327791738,3,287676490,2,53.18682,55.85258813723071,2
45,110641699,1,118794070,1,63.48117596,52.44311870568101,2
96,366145962,3,327491256,3,81.15029335,84.07770572319686,3
2,0,0,0,0,53.62456444,28.66553176279737,1
4,41447,0,39068,0,38.61055329,21.747942105731358,1
4,41435,0,39197,0,41.8511969,23.427934369502285,1
75,284243088,2,228838266,2,45.65842353,56.255895227229324,2
79,307997430,2,287893167,2,68.15400004,69.66822198689364,3
2,0,0,0,0,53.68703188,28.697915704676664,1
71,193537397,1,176072882,1,66.52440277,65.59878247445116,3
42,93323515,0,94450850,0,47.65728864,42.93161710546962,1
76,46945539,0,42882740,0,77.1145022,73.04281440964098,3
75,381527153,3,348301164,3,63.73050704,65.67372285594075,3
64,279981034,2,253177106,2,57.32603087,57.54677737171394,2
2,5144,0,2315,0,22.98209724,12.780075747061654,1
4,41510,0,38782,0,36.00421038,20.39677963802521,1
83,465658758,4,441801869,4,47.27323343,60.64567874836324,3
79,409594660,3,394287053,3,58.3082673,64.61117430578113,3
30,44112330,0,35193057,0,53.37391991,40.6755401915367,1
79,224412041,2,194347270,1,69.07892689,70.10762053022128,3
64,255791195,2,250026377,2,54.65303711,56.154780482786144,2
75,47219388,0,43123441,0,71.02299258,69.45208609833897,3
55,144516382,1,197286755,1,65.27988531,57.73013519931916,2
62,259127597,2,234465855,2,56.20200897,56.0892429565841,2
2,22088,0,17302,0,53.59903788,28.652307403807193,1
73,198642237,1,178241143,1,79.49532117,73.0433949843464,3
65,304366882,2,246311970,2,55.89344398,57.24113062027827,2
26,27485667,0,24435772,0,65.33561396,45.1387048383367,2
2,0,0,0,0,54.07864672,28.900933984561803,1
30,34218786,0,33721101,0,64.25182642,46.3121798779342,2
3,47136,0,42025,0,39.79548552,21.929302121196837,1
85,422591075,3,405122585,3,57.0722801,66.57338971994795,3
41,393379353,3,386887505,3,41.01389558,39.18895441327758,1
53,172593769,1,219749362,2,59.14861666,53.69722727889545,2
60,165385330,1,213035491,1,58.39168246,56.33215068048403,2
76,214748365,2,194347270,1,71.05381124,69.97328355070637,3
72,42416354,0,39038683,0,77.08731537,71.29511467765825,3
1,0,0,0,0,53.84838882,28.638699552338366,1
65,30622382,0,36687700,0,52.94663309,55.60367320825856,2
55,206969151,1,219475402,2,70.624552,60.52022556088537,3
68,383427074,3,370062527,3,55.16592353,58.208525145295255,2
72,195155858,1,176199620,1,84.46127537,75.33082095398076,3
47,140555784,1,137313963,1,69.25338347,56.31238143746286,2
4,38368,0,37712,0,36.09834455,20.44557906597953,1
61,275246833,2,219227107,2,67.26447535,61.39157312891265,3
69,345288035,3,336859429,3,51.10225368,56.51860573963273,2
31,29131925,0,26552423,0,43.71416945,36.09534653486687,1
43,423192898,3,409165326,3,59.43376242,49.61574281823958,2
53,355372656,3,352884095,3,55.87881331,52.073906417866255,2
96,356482286,3,270582940,2,56.20627538,70.98431375915186,3
1,196919,0,157754,0,54.00746289,28.70825837661987,1
4,5298,0,2387,0,23.00536407,13.657990421071613,1
80,430759650,4,404105521,3,61.00996359,66.45176290995123,3
70,99312854,0,87792647,0,53.55553332,58.11118426161496,2
32,44287714,0,39972447,0,45.95799676,37.697984721112014,1
71,193627390,1,175339911,1,74.1096314,69.53092237943956,3
36,352702032,3,331785172,3,42.4802143,37.76283772159737,1
77,408718101,3,395769031,3,55.26894787,62.169825850756595,3
4,41962,0,39535,0,41.80730487,23.405180361076763,1
1,32741,0,33630,0,53.80978767,28.605715452519192,1
71,193273528,1,176093659,1,63.66708796,64.1174566696946,3
30,38636200,0,34024811,0,63.11500269,45.723922224218256,2
2,0,0,0,0,53.77575226,28.756897307563367,1
2,0,0,0,0,53.99054895,28.85526294276186,1
40,76417455,0,77833092,0,44.70463564,40.527472745720175,1
79,434712975,4,412147818,3,50.01496088,60.32158389596756,3
2,5058,0,2279,0,23.01709909,12.798221138266067,1
73,42353800,0,38681280,0,83.26920563,74.88509838142117,3
30,19403656,0,15089194,0,73.26974521,50.9796243482269,2
61,273133583,2,250778929,2,59.35359851,57.29700258493526,2
75,201719652,1,181156606,1,53.83925736,60.501934121908825,3
50,62601682,0,66445175,0,48.69484731,46.9195939041016,2
56,272487160,2,247251685,2,56.01643309,53.401406328623715,2
78,407624374,3,396606819,3,57.02757527,63.514381858147324,3
3,42566,0,39598,0,36.23266227,20.08228612941621,1
3,41389,0,39012,0,38.52297245,21.26961262539528,1
31,44069622,0,42380523,0,54.2953984,41.58776233367641,1
40,216534805,2,207683485,1,61.35586728,49.22090511744076,2
76,213674623,1,193273528,1,82.88360925,76.10551970845633,3
76,287289694,2,250863239,2,53.83910424,60.93539693055395,3
2,0,0,0,0,53.33650859,28.516199824360484,1
72,194347270,1,176093659,1,69.17823144,67.49859454228174,3
97,377087384,3,337665037,3,74.24618814,80.64618027124136,3
68,307301575,2,287788065,2,45.86696145,53.35195399342046,2
2,4679,0,3723,0,53.52515612,28.61399909099712,1
4,42140,0,39365,0,35.96179159,20.37478945484761,1
77,217969590,2,197568496,1,77.12944458,73.55735793350932,3
72,194347270,1,176093659,1,55.4999367,60.31667223783032,3
29,29750951,0,31337418,0,55.9581136,41.57812266963602,1
30,49625612,0,65437650,0,65.26235898,46.84666391747814,2
40,180705642,1,178004651,1,62.12321568,49.603839644080686,2
27,38278752,0,28841479,0,54.80025827,40.11343461742001,1
27,20077766,0,22006318,0,56.82548907,41.15762107588708,1
72,198642237,1,179314885,1,64.32662794,64.66047226489863,3
2,0,0,0,0,53.71785054,28.713892503057348,1
29,37070725,0,31255281,0,59.15166472,43.23537201147516,1
68,393897838,3,374148580,3,56.06098553,58.6758618060683,2
78,355461355,3,341707516,3,48.63170173,59.137602371023604,2
64,167239787,1,166458950,1,63.72740818,60.82003227664216,3
68,306235131,2,295328908,2,60.0567345,60.70955045113732,3
72,42633356,0,38992092,0,56.4470137,60.452085013539,3
38,114967616,1,118289689,1,54.78247794,44.904000375289165,1
78,393848753,3,388944983,3,58.86209929,64.46054047491234,3
33,110110226,1,104111771,0,62.41140949,46.69003187935915,2
69,428949002,3,403620513,3,66.68691931,64.6320553721718,3
74,195618594,1,176889923,1,64.78382322,65.99588427258108,3
1,42824,0,34745,0,53.98556815,28.709832729747482,1
67,270720881,2,267105465,2,50.2931469,55.200579398939645,2
81,358850873,3,334881416,3,58.1483459,65.3691983207027,3
78,418178392,3,402712268,3,64.6821105,67.48638675314061,3
68,256956577,2,243955079,2,63.59243005,62.51970299980991,3
25,13369028,0,18144186,0,62.45606353,43.20832508083158,1
96,356482286,3,319975064,2,67.93230687,77.07423116143241,3
96,79113652,0,71654027,0,96.77348392,91.76377353376964,3
26,313008647,2,298481093,2,50.22212717,37.43051612912639,1
71,365013367,3,341926226,3,63.16402561,63.643117690701274,3
2,196315,0,157283,0,54.02032994,29.000660001672554,1
83,438141932,4,416202350,3,49.81729437,61.952509693670244,3
76,47120522,0,43024998,0,77.67878452,73.19255208906453,3
64,334644529,3,327155180,3,57.13471448,57.476666196237716,2
53,124099926,1,174727546,1,49.65386771,48.753820356734074,2
1,0,0,0,0,53.95516456,28.69405349926301,1
74,103727627,0,100790813,0,50.43041108,58.22669571682507,2
40,171414668,1,156882190,1,53.5172294,45.135540490416695,2
77,220117074,2,198642237,1,75.60687847,72.62590826818173,3
56,191572667,1,234934384,2,57.27487431,54.032390728335365,2
4,5296,0,2471,0,22.74826045,13.524704543685441,1
79,441574723,4,417416325,3,54.2527256,62.52125201109945,3
4,48823,0,44945,0,35.94294443,20.365021622653277,1
80,476773613,4,449086849,4,57.35640984,64.57833576970494,3
1,0,0,0,0,53.23315714,28.31975536369515,1
78,397500421,3,391604942,3,57.77429848,63.898044491250886,3
76,218328355,2,197210468,1,70.07186869,69.61288953392847,3
76,215086062,2,194443019,1,63.6846245,66.01023379574411,3
96,340728259,3,306129335,2,79.41843018,82.87920778034992,3
98,362924737,3,275951649,2,97.7565679,93.54025999195248,3
97,357556027,3,271656681,2,64.31614752,75.76918603605013,3
1,0,0,0,0,53.17805712,28.29119078917076,1
72,42969521,0,39472491,0,67.12157908,66.27616511702017,3
77,47345954,0,43108584,0,81.43150061,75.571006431741,3
3,41203,0,38658,0,38.52226123,21.269243797931455,1
73,194347270,1,176093659,1,66.08017831,66.23453493612209,3
27,19076837,0,23023521,0,59.58072957,42.58596934133728,1
4,45946,0,40845,0,35.91769636,20.351931115436507,1
78,466222871,4,440801241,4,45.96302605,57.80172557360305,2
80,424795688,3,409076483,3,42.54300428,56.87797847625137,2
31,93867405,0,137706482,1,47.38982162,38.0405171565006,1
76,47164925,0,43052617,0,67.91715696,68.27487816844855,3
78,451390470,4,418086009,3,58.1594713,64.11604750795016,3
77,47575733,0,43520160,0,54.05664822,61.52253346535738,3
41,79934369,0,76783953,0,66.48396951,52.2516700345534,2
73,43196200,0,39354129,0,90.08427917,78.71285606420734,3
73,214585218,1,182743619,1,51.72075529,58.50650918658691,2
34,161835969,1,167288990,1,56.34308322,44.00304723879078,1
52,291300344,2,231412681,2,43.17070086,45.0111209155814,2
28,4174030,0,3286500,0,56.27507258,41.440236180985565,1
3,41187,0,38777,0,42.02844142,23.086893711462373,1
2,4625,0,3711,0,53.57330378,28.638959455597522,1
4,41984,0,39246,0,35.98079114,20.384639008805323,1
2,4807,0,3751,0,53.87733968,28.80956350474177,1
72,201863463,1,181462368,1,66.44004059,65.90017980095004,3
74,117096846,1,164058624,1,56.26149689,61.26676722186999,3
74,197309261,1,178146776,1,65.2347925,66.08314737272309,3
3,41258,0,38885,0,38.55370702,21.28554577193736,1
71,193732971,1,176172287,1,62.27869196,63.397817427022495,3
72,43035442,0,39590094,0,58.42999184,61.770373434404036,3
55,202453048,1,175613597,1,65.75319779,57.984051403542246,2
57,160770105,1,220215221,2,59.42451664,55.569338846469144,2
48,114903746,1,159442092,1,52.21972225,47.913838795458915,2
49,199763059,1,145344779,1,73.23699102,59.25883509875689,2
67,277905363,2,266301556,2,67.84111697,64.29915638833981,3
3,43958,0,42583,0,39.72751385,21.894064105091836,1
95,77262308,0,59270720,0,98.08146087,92.29579815108447,3
49,268014874,2,259192172,2,56.86612984,50.81304019210498,2
2,9673,0,120819,0,53.88304683,28.79956154189517,1
72,195140225,1,177316810,1,75.73119076,70.51521461240368,3
