CPUUtilization_Average,NetworkIn_Average,NetworkOut_Average,MemoryUtilization_Average,Final_Target
34,232249680,223200926,45.256997244252176,38.038426622936804
40,114634614,104007193,62.784058006156506,49.064771773417576
38,228672220,215483013,43.034596557733465,38.90950602524401
37,154978267,142959117,41.661569988431225,37.52951799538696
4,82093562,75140537,2.310480782845613,3.299788320739228
42,213463862,208427214,38.34240345101844,38.34799437946085
34,193891889,171809859,45.36684296796767,38.02021650301715
20,136862614,134814571,21.71111354152504,20.243907084139625
40,106969617,96276386,42.622466738378584,39.64867714783961
42,163349516,161863435,50.078911878570395,44.11447803134976
33,161347965,147474575,51.26949537929856,40.42094233361978
40,246839447,234403568,20.23296868486081,29.02517394280348
33,161122242,143842570,47.59940498355368,38.51162297252059
42,161573393,163512926,35.341528269704334,37.19666905236878
28,144756516,139691853,48.67214419411938,36.87033452549824
42,226144786,220292465,21.824899643023688,30.679564424124248
43,194350017,184871659,47.35635635369626,43.27254983581115
38,151361025,143487875,36.05894865125348,35.28009956057372
26,110210871,108496314,36.496929548726996,29.813739976928918
40,212397161,203394564,52.681572245963345,44.50855785388711
45,248662913,227800820,45.688468773203404,43.12790598872986
20,122165866,113090164,24.439705691564573,21.20308168142452
39,258051609,243159516,52.15151460878385,43.425470881895265
36,129374020,117259063,46.35235013482678,39.31629338616279
43,188899977,171277369,62.638235468066625,50.27844717332946
33,124874766,123226167,44.984775505420274,37.477646264572925
34,158859742,140225994,47.54497630436707,39.223542660403126
7,24515815,19845629,18.52852407824832,12.40190548067771
42,254985846,243024048,28.198860481509776,33.46963927231153
34,177648235,163835584,46.01817159938527,38.20360205583822
42,255677065,237047437,44.721836540826054,41.376654406602846
34,108799189,103932222,53.50191344632362,41.81883004672805
27,232595037,223668551,42.55118887558041,33.41142905330788
44,221131338,201971140,37.60404519858947,39.01729663530802
44,285559398,282782291,65.75116007267417,52.323833535359995
41,244635037,239278429,25.42971964669209,31.578580447630085
35,290374580,271302749,48.60581675346791,39.94452888192969
22,89160200,81237737,24.651219733284552,22.412568703536746
44,250702994,231988347,43.502668285903546,42.01835926383252
45,181889361,170625813,23.58433353180923,32.62152798615316
28,175056135,168422645,32.36952591565311,28.745580627138466
22,90168753,81729531,37.561562094022285,28.66945258247258
42,233354312,205980586,34.57367366860307,36.860729818994436
40,227697870,223831093,38.240047496574256,37.525764569550645
15,94191242,88476815,48.06769977450791,30.30299854061528
0,33638178,34184532,7.242067895624171,3.7327564641274806
38,265807430,252662731,29.60477232556371,32.51255487704435
43,210892252,187392682,59.37212525420376,49.00105036796268
35,178201614,153636965,65.71425639934029,48.232069227776535
40,200327896,182551953,17.760997710401814,27.615688401252704
38,145877325,143150771,44.32720746227379,39.58924059811908
42,247703507,250629603,53.860303737517455,45.71461222772441
45,118277480,102592477,56.26084171930811,48.183124239655
41,248482114,234901965,49.92559690184183,43.344166615557455
41,257985562,239647872,24.89148352243136,31.782156455956404
42,238485092,228113799,45.629979185981696,41.718762948095794
35,193062256,174598308,38.66146557082935,35.05817996011116
39,251342721,233711896,37.81254852009766,36.802372656946446
34,257112727,242487667,37.797089435373024,34.38743342293685
37,175315551,161406410,48.19728619058603,40.933587602420324
17,160089034,144385071,33.285329361685065,24.267200045653347
39,135841019,120873587,66.81190186527955,50.43415213216514
39,172269418,161950401,20.595774215977343,28.36087500537114
40,198907986,189556692,41.38711250383331,38.91171544645164
43,216034680,206901208,25.287710170358626,32.84453732628069
22,154284146,138165015,27.41448450332483,23.638438639676885
35,192158299,180983690,47.07153875282608,39.31873251503871
41,224959237,220579936,55.834456592070225,46.33071299061985
41,236256873,210614763,47.87095529654358,42.31997889408952
43,196509031,186034788,45.52939971449065,42.27447363635591
29,204003902,186514071,47.55202136841711,36.867150111036246
33,134242093,133203387,51.56683442810196,40.394878018356955
41,144514969,128745662,43.15098580513181,40.39835018201149
38,118323261,90100552,40.540600708992955,37.529447484454316
26,0,0,46.716408754785476,34.65344455389112
38,217033431,195995960,18.341487545600806,27.157575884875993
35,228969117,220177556,19.641948609895902,26.371379173888776
43,292424231,275152976,27.92130053682082,34.15300651142088
42,193003438,177087890,42.992674012295694,40.50852772585307
36,364832738,346686928,40.87000721619041,36.76431644224712
36,162590912,155511427,53.111508861655125,42.82615234517539
36,203793974,188698221,46.66171837381417,39.79384279514487
25,53460849,51945749,33.90005002259816,28.042197355898768
36,217312913,201901734,55.52666377257413,43.680475887115755
19,158219387,154391704,24.59027850358873,20.87355693881748
37,261343151,250549283,40.951975508829136,37.290178216145065
38,127714571,111860702,54.87007210115806,44.162415911769315
39,178507308,165090794,45.16134231385116,40.4130710899803
26,82763964,95923854,10.01999522886518,17.116572402034393
37,108146729,94467289,56.52941426219626,44.92965856054856
43,290887448,275632741,36.46649537131917,38.1979040191646
41,206087022,189825641,48.63926599348454,42.80512248904211
33,180512181,156780027,41.28101514088519,35.686715161755586
43,238120946,211403891,54.96147797912935,46.62400105667519
40,134138015,117319321,50.6674786728415,43.315161532026565
43,180226102,181481830,74.1660955330606,55.89640549900721
34,134839974,123711820,34.26573746348535,32.64104624753604
40,173796821,156560304,62.97444935246215,49.07486391012382
44,308505625,274471074,47.0488141332135,43.69441881692906
36,202196271,193651147,47.438456141997754,39.862306051574556
43,204454082,176346653,45.40860982029601,42.28436985312241
34,182498602,171285673,64.19485002011643,46.84498628031068
35,163448978,147633609,69.7926661981087,49.92818129868207
42,173206704,172257859,43.24899079032494,40.68833743979297
36,114119140,106633673,67.93280808465073,49.67896720298436
38,249752328,238710119,41.74993736628869,38.31492644286203
43,247515640,227868025,51.99343861889707,45.65867399998546
41,266896713,250555539,54.344787185319284,45.607409421948695
34,222305618,199156180,42.988986984175185,36.794149146006674
41,273712607,248973996,51.38959937832857,44.42955441003851
33,223712120,207643277,38.316647562200004,34.38873527718979
45,335944326,311638367,46.023879148290035,43.365421319733045
35,177004347,170494050,34.707804906738104,33.32989186286316
45,250682973,231908877,42.17895896099946,41.49136310003444
21,200921850,207266524,38.89940971489362,28.971234284576756
44,261117655,244910936,23.831972299919347,32.67407443139977
41,326391045,306775129,33.24062999576779,35.431374464878246
39,261492982,224239226,44.60278267932158,39.93987737710288
41,246483212,228633157,40.67688179376659,39.055587848258355
37,206008302,190978993,33.48605241398608,33.69757969997129
44,316687137,300955983,35.88310017926322,38.300631267246104
36,189790123,185129045,34.41064051096564,33.777143988239615
38,224695926,209454460,28.50757517052459,32.05720827791271
39,199980248,191639364,42.2865733062305,38.9352751044836
43,262467068,261050979,52.99038978529358,45.8573609993045
44,283971905,263274992,31.740019063943897,36.263961424194264
42,215701193,209706689,34.00637503590171,36.32365193864516
34,164746946,156877750,35.84222379511623,33.32740271943297
36,62958310,52100161,49.74145228664809,40.95933806446579
28,161753065,154482684,39.729918104599264,32.49470637968993
41,193124154,177289322,58.25379839679879,47.37808788695675
22,203570150,192670379,33.483698668740395,26.869221495740852
38,302097231,289050115,40.33232864985057,37.57639582085782
24,121882944,120554067,36.694447250614594,29.110164051831042
37,170455698,158529612,61.26635724764281,46.91131057919434
41,162439989,155964873,63.129851729132746,49.85882723672068
36,184470796,169099306,28.203970497331017,30.890399379623382
39,196341141,193837477,48.839037602867975,41.79728027247555
39,216921306,194312895,35.01310727899112,35.42950985676591
41,200644567,197283707,47.85945019785552,42.50419016570231
33,267871181,256510577,33.91310904773603,32.31439683986006
41,281996592,278495607,12.361497160353936,25.777153612730082
25,160252996,142351045,48.15128532377828,35.281900427461686
38,154909627,149151686,33.18524253502751,34.02066626780567
25,123810477,120067027,46.82128615368497,34.25167547919646
36,196218438,181647717,49.89525984101868,40.924845108783444
44,267001694,252267524,38.60013891605935,39.65490378674958
24,177413741,171339264,19.514973830674474,20.8657602860795
24,111709152,103963029,3.2467890578518688,13.246496914005933
41,355133007,334353355,51.40855876613311,44.09020193423911
42,323782676,294721991,48.492878387393546,43.3133292228583
11,133771942,125155043,24.347624750309805,17.030771298847437
36,202751767,178025938,36.83041496937248,35.09284736746575
41,225450063,195824057,34.705468188842495,36.37657441811813
36,212628200,196843309,29.41789616772562,31.520879995266498
36,297094091,275966645,29.983021136277998,31.645509360532518
39,125979289,126697368,60.69854016376904,47.45326213945604
43,262163472,246323979,57.36879704367386,47.93002095024862
34,183961931,170345427,37.057229367743254,33.95200086485312
40,210068449,201798012,30.724126714555894,33.85344487360835
40,220752001,204735672,51.50887524937752,43.58780261934095
43,295120111,267041697,51.71843104599418,45.346155777348024
44,301785506,286007354,34.51240801955118,37.54339194042096
35,124579691,124184853,28.731198155077497,30.405433345219997
38,124194955,114435929,27.733923383911126,31.39468822621408
23,122178725,112140882,58.89233595831605,39.45311985560071
28,204438669,171312373,28.19803915952717,26.992085231163074
37,215708684,197362991,50.085158187125195,41.687199142553276
36,268289445,246424620,34.181419919828876,33.830317616222096
42,208720319,191494270,56.661302189660425,47.28328781597144
40,155177106,141435556,82.98573610783632,58.55055842055528
35,245674495,218015664,41.03478529247999,36.59337598759238
43,167531203,159853085,54.18955451704089,46.510455658616415
39,209021507,200826542,59.8750725136529,47.430859605096664
44,231420997,211442953,34.40902300447789,37.35821534682972
39,156405331,147558253,31.67148635056261,33.82668307565857
37,217678995,208564483,51.193620674437625,42.18453081842902
23,95871408,86445103,48.12526596624039,34.04450170207556
36,113807186,101690665,29.32862196826574,31.049999059959816
43,244577143,235690412,33.684799368000476,36.613602210868585
39,179122704,161818209,55.020111685919694,44.96863558747587
37,217555655,207811029,33.90861548990827,33.972485272103555
21,146674657,130033815,38.85368172511417,28.69509272518565
41,174477586,163446019,61.09145663191104,48.645630900221335
42,190615461,179566085,51.74048449266314,44.62736826360744
44,95113503,86192127,34.33519137190364,37.62380479657322
41,227849613,215045782,44.28936630704377,40.946543401135514
44,196202239,187068015,42.8533501689589,41.68221048677998
43,199564773,181082071,46.866893496346286,42.7637639251715
41,218261701,200388046,44.95565965380186,41.28303976257158
35,102887687,93479626,43.194829535882874,37.508809485537796
37,175311091,165322653,59.89393114860926,46.57152899300127
43,156539186,142983670,76.51121117064831,57.27370489990028
42,282377113,263284287,38.106486032196116,38.16905284040695
23,83634264,85610248,39.78585340438951,30.084743191213665
20,121480999,120810411,42.837091412376154,30.189494382648803
41,170581419,170693196,40.163175350634376,38.58756737253697
44,249731429,225758976,52.54438540726089,46.13774019978296
35,275249438,250343609,22.704879101779582,27.597857409010274
35,166725245,168481038,46.20693424518073,39.00941114751273
17,117044742,108616005,34.06633088481578,24.68852416143096
41,319507492,303762199,35.48830503670531,36.54900825283429
34,193439805,189447885,38.772569315030886,34.86051661462249
38,181869764,170910216,43.93705539624653,39.13076709708916
41,110725795,107625139,31.977159666482127,35.06856003081875
41,248760344,230453793,39.28126311647619,38.263787621939755
41,215413629,196322066,41.88908129351325,39.71264192438581
37,232329591,216953217,58.169589780205605,45.729032948607724
43,250250281,222352237,58.75458376947001,48.6662044112237
35,183735869,174428282,37.7319043608087,34.73769856638145
